,Unnamed: 0,LOCATION,YEAR,Cooling_degree_days,Heating_degree_days,PDSI,PHDI,Palmer-Z-index,Crop Moisture Stress Index (CMSI),Avg_Temp_Season_1,Avg_Temp_Season_2,Avg_Temp_Season_3,Avg_Temp_Season_4,Max_Temp_Season_1,Max_Temp_Season_2,Max_Temp_Season_3,Max_Temp_Season_4,Min_Temp_Season_1,Min_Temp_Season_2,Min_Temp_Season_3,Min_Temp_Season_4
862,862,WISCONSIN,2013,464,8188,1.7525000000000002,1.205833333333333,0.86,24.185,19.23333333333333,52.300000000000004,65.76666666666667,29.8,28.633333333333336,62.699999999999996,77.46666666666665,38.766666666666666,9.799999999999999,41.86666666666667,54.0,20.866666666666667
863,863,WYOMING,2013,346,8522,-3.5058333333333334,-5.2125,-0.86,24.185,24.599999999999998,48.6,63.93333333333334,29.566666666666663,36.300000000000004,62.36666666666667,78.43333333333334,40.833333333333336,12.966666666666667,34.833333333333336,49.46666666666666,18.333333333333332
864,864,ALABAMA,2014,1829,3128,0.7074999999999999,1.5983333333333336,0.09,5.62,45.633333333333326,70.16666666666667,77.86666666666667,54.46666666666667,57.833333333333336,81.60000000000001,88.83333333333333,66.60000000000001,33.4,58.73333333333334,66.93333333333334,42.36666666666667
865,865,ARIZONA,2014,3078,1607,-3.2883333333333327,-3.2883333333333327,-1.21,5.62,50.13333333333333,67.86666666666667,77.36666666666667,53.63333333333333,64.66666666666667,83.76666666666667,90.60000000000001,66.89999999999999,35.56666666666667,51.93333333333334,64.13333333333333,40.4
866,866,ARKANSAS,2014,1525,3942,0.5658333333333334,0.9124999999999998,0.28,5.62,40.166666666666664,68.13333333333333,75.56666666666668,50.79999999999999,51.79999999999999,78.4,85.89999999999999,60.699999999999996,28.5,57.866666666666674,65.2,40.9
867,867,CALIFORNIA,2014,1176,2092,-5.756666666666668,-5.756666666666668,-1.69,5.62,51.13333333333333,64.73333333333333,75.16666666666667,54.76666666666667,62.96666666666666,78.96666666666667,89.3,65.63333333333334,39.26666666666667,50.5,61.03333333333333,43.9
868,868,COLORADO,2014,261,7155,0.685,-0.5016666666666666,0.26,5.62,30.099999999999998,52.73333333333333,64.33333333333333,37.06666666666666,43.23333333333333,67.13333333333334,78.43333333333334,50.03333333333333,17.0,38.36666666666667,50.26666666666667,24.03333333333333
869,869,CONNECTICUT,2014,528,6208,-1.143333333333333,-1.143333333333333,-0.26,5.62,26.400000000000002,57.26666666666667,67.96666666666667,43.06666666666667,36.199999999999996,68.46666666666665,78.53333333333333,51.4,16.599999999999998,46.1,57.46666666666667,34.699999999999996
870,870,DELAWARE,2014,1016,4919,0.5141666666666667,1.2700000000000002,0.01,5.62,34.5,63.53333333333334,72.49999999999999,48.333333333333336,44.4,74.2,82.39999999999999,57.26666666666667,24.633333333333336,52.79999999999999,62.6,39.4
871,871,FLORIDA,2014,3451,719,0.7558333333333334,1.0508333333333333,0.55,5.62,60.26666666666667,75.60000000000001,81.46666666666665,65.23333333333333,71.33333333333333,86.23333333333333,90.60000000000001,76.36666666666666,49.166666666666664,64.89999999999999,72.33333333333333,54.06666666666666
872,872,GEORGIA,2014,1644,3166,0.8816666666666667,1.8425,0.08,5.62,47.56666666666666,70.86666666666667,77.86666666666667,55.56666666666666,59.53333333333334,82.7,88.23333333333333,68.03333333333335,35.6,59.06666666666666,67.56666666666666,43.1
873,873,IDAHO,2014,530,6521,-2.1125000000000003,-2.1125000000000003,-0.21,5.62,30.633333333333336,49.96666666666667,63.56666666666666,36.23333333333333,39.93333333333333,63.13333333333333,78.2,45.833333333333336,21.366666666666664,36.666666666666664,48.900000000000006,26.599999999999998
874,874,ILLINOIS,2014,729,7151,1.0941666666666665,1.0941666666666665,0.97,5.62,24.366666666666664,63.03333333333333,69.60000000000001,40.93333333333334,34.53333333333333,73.8,80.2,49.366666666666674,14.166666666666666,52.29999999999999,59.0,32.53333333333333
875,875,INDIANA,2014,748,6564,1.8166666666666664,1.8166666666666664,0.94,5.62,25.166666666666668,62.633333333333326,68.5,41.333333333333336,35.199999999999996,73.7,79.43333333333334,49.63333333333333,15.133333333333333,51.53333333333333,57.6,33.0
876,876,IOWA,2014,656,7745,1.1816666666666669,0.7741666666666668,1.03,5.62,19.03333333333333,59.23333333333333,67.33333333333333,36.233333333333334,29.633333333333336,70.46666666666665,77.53333333333333,45.099999999999994,8.433333333333334,47.93333333333334,57.13333333333333,27.299999999999997
877,877,KANSAS,2014,1343,5304,-0.425,-1.3575,-0.36,5.62,32.666666666666664,64.10000000000001,73.96666666666665,44.0,45.6,77.39999999999999,86.73333333333335,55.86666666666667,19.7,50.73333333333333,61.26666666666666,32.1
878,878,KENTUCKY,2014,1110,5014,2.225,2.225,0.32,5.62,33.833333333333336,65.86666666666666,71.96666666666665,45.70000000000001,45.03333333333333,77.9,83.03333333333333,55.133333333333326,22.633333333333336,53.86666666666667,60.86666666666667,36.23333333333334
879,879,LOUISIANA,2014,2420,2098,0.3341666666666667,0.6075,0.26,5.62,49.53333333333333,72.36666666666667,79.8,58.6,60.666666666666664,82.26666666666667,89.16666666666667,69.5,38.333333333333336,62.5,70.46666666666665,47.699999999999996
880,880,MAINE,2014,232,7972,2.1291666666666664,2.1291666666666664,0.81,5.62,16.0,50.666666666666664,62.66666666666668,35.43333333333333,26.666666666666668,61.6,73.73333333333333,42.93333333333334,5.400000000000001,39.699999999999996,51.633333333333326,27.899999999999995
881,881,MARYLAND,2014,969,5087,0.635,1.5716666666666663,0.22,5.62,32.93333333333333,63.06666666666666,71.46666666666667,46.833333333333336,42.96666666666667,74.06666666666668,81.6,55.800000000000004,22.866666666666664,52.06666666666666,61.4,37.9
882,882,MASSACHUSETTS,2014,443,6402,0.4791666666666667,0.4875,0.53,5.62,25.400000000000002,56.333333333333336,66.89999999999999,42.266666666666666,35.3,67.60000000000001,77.76666666666667,50.333333333333336,15.5,45.06666666666666,56.03333333333333,34.166666666666664
883,883,MICHIGAN,2014,442,7676,2.4691666666666667,2.8008333333333333,1.22,5.62,15.333333333333334,53.666666666666664,63.20000000000001,35.333333333333336,25.0,64.89999999999999,74.2,42.4,5.7,42.43333333333333,52.199999999999996,28.233333333333334
884,884,MINNESOTA,2014,395,9630,0.46,1.7925000000000002,0.6,5.62,8.566666666666668,52.56666666666666,64.10000000000001,29.333333333333332,19.733333333333334,63.13333333333333,74.63333333333333,37.46666666666667,-2.5,41.99999999999999,53.5,21.200000000000003
885,885,MISSISSIPPI,2014,1996,2879,1.0333333333333332,1.6200000000000003,0.44,5.62,45.46666666666667,70.7,77.93333333333334,55.166666666666664,57.4,81.60000000000001,88.5,66.73333333333333,33.5,59.76666666666667,67.36666666666667,43.63333333333333
886,886,MISSOURI,2014,1107,5695,0.4425000000000001,0.5483333333333333,0.3,5.62,30.599999999999998,64.7,72.1,44.1,42.46666666666666,75.5,83.10000000000001,53.56666666666666,18.766666666666666,53.86666666666667,61.1,34.7
887,887,MONTANA,2014,191,8604,1.2791666666666666,1.925,0.77,5.62,22.866666666666664,49.53333333333333,62.49999999999999,32.733333333333334,33.13333333333333,62.133333333333326,76.60000000000001,43.300000000000004,12.633333333333335,36.93333333333333,48.4,22.233333333333334
888,888,NEBRASKA,2014,830,6698,0.4900000000000001,0.4900000000000001,0.55,5.62,27.2,58.29999999999999,68.76666666666667,37.800000000000004,39.93333333333333,71.43333333333334,81.60000000000001,50.43333333333333,14.466666666666667,45.166666666666664,55.9,25.2
889,889,NEVADA,2014,2253,2934,-4.4125,-4.4125,-1.35,5.62,39.900000000000006,57.70000000000001,70.36666666666666,44.166666666666664,52.36666666666667,72.73333333333333,85.2,56.6,27.53333333333333,42.6,55.53333333333333,31.766666666666666
890,890,NEW HAMPSHIRE,2014,247,7798,1.5358333333333334,1.5358333333333334,0.65,5.62,18.733333333333334,52.79999999999999,63.23333333333333,37.43333333333333,29.5,64.76666666666667,74.76666666666667,45.29999999999999,8.0,40.800000000000004,51.699999999999996,29.53333333333333
891,891,NEW JERSEY,2014,753,5624,0.4216666666666667,0.5983333333333333,0.35,5.62,30.3,60.96666666666666,70.6,45.9,40.13333333333333,72.10000000000001,81.1,54.56666666666667,20.5,49.833333333333336,60.06666666666666,37.26666666666666
892,892,NEW MEXICO,2014,979,4313,-1.57,-3.1366666666666667,-0.99,5.62,41.43333333333333,61.6,70.39999999999999,45.800000000000004,57.333333333333336,78.16666666666667,83.53333333333335,60.23333333333333,25.53333333333333,45.06666666666666,57.26666666666667,31.400000000000002
893,893,NEW YORK,2014,540,6404,1.3316666666666668,2.1008333333333336,0.53,5.62,19.76666666666667,55.06666666666666,64.26666666666667,38.93333333333333,29.599999999999998,66.46666666666665,74.86666666666667,46.333333333333336,9.933333333333332,43.666666666666664,53.63333333333333,31.53333333333333
894,894,NORTH CAROLINA,2014,1384,3717,0.7116666666666666,1.4391666666666667,0.19,5.62,41.266666666666666,67.63333333333334,73.73333333333333,50.76666666666666,52.800000000000004,79.46666666666667,82.8,61.9,29.666666666666668,55.800000000000004,64.66666666666667,39.6
895,895,NORTH DAKOTA,2014,359,9837,3.5341666666666667,5.430833333333335,1.4,5.62,12.266666666666666,51.46666666666667,63.866666666666674,28.3,23.133333333333336,62.9,75.83333333333333,38.06666666666666,1.4666666666666668,40.0,51.833333333333336,18.599999999999998
896,896,OHIO,2014,643,6457,2.2391666666666663,2.2391666666666663,0.4,5.62,25.600000000000005,61.23333333333333,68.13333333333334,41.8,35.53333333333333,72.7,79.03333333333335,49.93333333333334,15.699999999999998,49.73333333333333,57.166666666666664,33.6
897,897,OKLAHOMA,2014,1815,3944,-0.3816666666666666,0.003333333333333318,-0.25,5.62,39.46666666666666,68.53333333333335,77.26666666666667,50.26666666666667,52.833333333333336,80.96666666666665,88.93333333333334,61.46666666666666,26.2,56.133333333333326,65.63333333333334,39.06666666666667
898,898,OREGON,2014,358,4736,-1.416666666666667,-1.416666666666667,-0.1,5.62,37.93333333333333,52.4,65.8,42.36666666666667,46.93333333333333,65.43333333333334,80.83333333333333,51.23333333333333,28.899999999999995,39.333333333333336,50.73333333333333,33.5
899,899,PENNSYLVANIA,2014,573,6308,0.7358333333333337,1.2475,0.25,5.62,24.233333333333334,58.1,66.16666666666667,41.233333333333334,34.199999999999996,69.96666666666665,77.23333333333333,49.300000000000004,14.266666666666666,46.26666666666667,55.1,33.166666666666664
900,900,RHODE ISLAND,2014,492,6021,-0.0425,-0.26166666666666666,0.09,5.62,28.7,57.13333333333333,68.43333333333332,44.699999999999996,38.13333333333333,67.36666666666666,78.39999999999999,52.9,19.233333333333334,46.86666666666667,58.46666666666667,36.53333333333333
901,901,SOUTH CAROLINA,2014,1867,2940,0.08166666666666669,0.9058333333333336,-0.03,5.62,45.96666666666667,71.13333333333334,77.26666666666667,54.5,57.96666666666667,83.10000000000001,86.73333333333335,66.63333333333333,34.03333333333333,59.199999999999996,67.76666666666667,42.33333333333333
902,902,SOUTH DAKOTA,2014,513,8197,5.052499999999998,5.052499999999998,1.54,5.62,20.533333333333335,54.4,66.43333333333334,33.36666666666667,32.333333333333336,66.76666666666667,78.89999999999999,44.76666666666667,8.733333333333334,42.06666666666667,53.9,21.96666666666667
903,903,TENNESSEE,2014,1273,4282,2.23,2.23,0.56,5.62,37.766666666666666,66.89999999999999,73.33333333333333,48.46666666666666,49.13333333333333,78.4,83.96666666666665,58.36666666666667,26.433333333333337,55.333333333333336,62.666666666666664,38.56666666666666
904,904,TEXAS,2014,2683,2093,-2.498333333333333,-2.9125,-0.8,5.62,49.23333333333333,72.66666666666667,80.23333333333333,57.26666666666667,63.0,85.2,91.46666666666665,68.96666666666667,35.46666666666667,60.166666666666664,69.03333333333332,45.56666666666666
905,905,UTAH,2014,491,6558,-2.710833333333333,-2.710833333333333,-0.83,5.62,35.699999999999996,56.4,68.83333333333333,40.833333333333336,47.43333333333334,70.43333333333334,82.46666666666665,52.400000000000006,24.0,42.300000000000004,55.13333333333333,29.233333333333334
906,906,VERMONT,2014,185,8312,0.9575,1.765,0.45,5.62,16.6,52.23333333333333,62.43333333333334,36.53333333333333,27.233333333333334,63.93333333333334,73.69999999999999,44.06666666666667,6.066666666666667,40.50000000000001,51.166666666666664,29.0
907,907,VIRGINIA,2014,994,4705,0.9291666666666668,1.7141666666666664,0.15,5.62,35.7,64.23333333333333,70.93333333333332,46.9,46.800000000000004,76.3,80.7,57.06666666666666,24.566666666666666,52.13333333333333,61.166666666666664,36.699999999999996
908,908,WASHINGTON,2014,271,5266,0.16833333333333333,0.8116666666666666,0.44,5.62,34.666666666666664,52.79999999999999,65.23333333333333,40.8,41.73333333333333,64.10000000000001,78.13333333333334,48.0,27.633333333333336,41.56666666666666,52.366666666666674,33.53333333333334
909,909,WEST VIRGINIA,2014,676,5614,0.21,0.9358333333333334,-0.01,5.62,30.5,61.6,67.83333333333333,43.199999999999996,41.5,74.33333333333333,78.5,52.43333333333334,19.5,48.866666666666674,57.13333333333333,34.03333333333333
910,910,WISCONSIN,2014,405,8681,2.4400000000000004,2.4400000000000004,1.12,5.62,11.566666666666668,53.800000000000004,63.73333333333333,31.8,22.299999999999997,64.63333333333334,74.53333333333333,39.46666666666667,0.8666666666666666,42.9,52.93333333333334,24.166666666666668
911,911,WYOMING,2014,206,8248,1.965833333333333,1.9350000000000005,0.93,5.62,25.2,48.699999999999996,61.56666666666666,33.03333333333333,36.333333333333336,62.1,76.13333333333334,44.9,14.033333333333333,35.333333333333336,47.06666666666666,21.166666666666664
912,912,ALABAMA,2015,2088,2421,-0.5533333333333333,-0.4541666666666668,0.17,5.49,47.56666666666666,72.2,78.33333333333333,60.36666666666667,58.666666666666664,83.26666666666667,88.93333333333332,70.89999999999999,36.43333333333333,61.23333333333333,67.66666666666667,49.833333333333336
913,913,ARIZONA,2015,3096,1808,-0.5975,-1.5258333333333332,-0.16,5.49,51.133333333333326,66.56666666666666,78.06666666666666,51.23333333333333,64.6,81.66666666666667,91.46666666666665,64.13333333333333,37.666666666666664,51.46666666666667,64.63333333333334,38.300000000000004
914,914,ARKANSAS,2015,1877,3297,1.4241666666666666,1.5308333333333335,1.13,5.49,41.46666666666667,69.96666666666667,78.26666666666667,55.9,51.5,79.93333333333334,89.3,66.73333333333333,31.46666666666667,60.0,67.26666666666667,45.03333333333334
915,915,CALIFORNIA,2015,1158,2342,-4.7975,-4.7975,-1.39,5.49,52.900000000000006,63.96666666666667,74.53333333333333,51.633333333333326,64.86666666666667,77.53333333333333,88.56666666666666,62.73333333333333,41.0,50.333333333333336,60.46666666666667,40.56666666666667
916,916,COLORADO,2015,338,6668,1.4025,1.58,0.72,5.49,33.96666666666667,53.166666666666664,65.36666666666666,37.266666666666666,46.96666666666667,66.3,79.96666666666667,49.833333333333336,21.0,40.03333333333333,50.70000000000001,24.700000000000003
917,917,CONNECTICUT,2015,712,5944,-2.2833333333333337,-2.2833333333333337,-1.25,5.49,23.366666666666664,58.333333333333336,70.66666666666667,47.0,33.53333333333333,69.66666666666667,81.83333333333333,56.73333333333333,13.233333333333334,46.93333333333334,59.43333333333334,37.233333333333334
918,918,DELAWARE,2015,1292,4489,-0.17583333333333334,0.07249999999999991,0.0,5.49,32.800000000000004,65.23333333333333,74.66666666666667,52.96666666666666,42.13333333333333,75.63333333333333,84.39999999999999,62.76666666666667,23.366666666666664,54.866666666666674,64.83333333333333,43.20000000000001
919,919,FLORIDA,2015,4157,483,-1.1533333333333329,-1.1533333333333329,-0.81,5.49,61.53333333333333,78.10000000000001,81.73333333333333,72.06666666666668,72.36666666666666,88.39999999999999,90.73333333333335,81.10000000000001,50.76666666666667,67.83333333333333,72.76666666666667,62.96666666666666
920,920,GEORGIA,2015,1872,2550,0.04249999999999998,-0.2041666666666666,0.11,5.49,48.96666666666666,72.83333333333333,78.26666666666667,61.166666666666664,60.166666666666664,84.2,88.26666666666667,71.36666666666666,37.833333333333336,61.5,68.3,50.93333333333334
921,921,IDAHO,2015,596,6134,-2.365,-2.365,-0.85,5.49,34.9,52.93333333333334,62.69999999999999,34.96666666666666,45.0,66.36666666666666,77.63333333333334,44.26666666666667,24.8,39.56666666666666,47.76666666666667,25.600000000000005
922,922,ILLINOIS,2015,846,5993,2.731666666666667,2.731666666666667,1.25,5.49,27.799999999999997,63.63333333333333,72.16666666666667,47.9,37.199999999999996,74.2,82.66666666666667,57.4,18.366666666666667,53.1,61.633333333333326,38.43333333333334
923,923,INDIANA,2015,876,5605,2.6766666666666663,2.6766666666666663,0.86,5.49,27.26666666666667,62.96666666666667,70.76666666666667,48.23333333333333,36.666666666666664,73.73333333333333,81.76666666666667,57.9,17.833333333333332,52.1,59.76666666666667,38.6
924,924,IOWA,2015,763,6446,3.1558333333333337,3.1558333333333337,1.62,5.49,24.46666666666667,60.166666666666664,69.76666666666667,42.666666666666664,35.0,70.93333333333334,80.13333333333333,51.73333333333333,13.933333333333332,49.300000000000004,59.36666666666667,33.699999999999996
925,925,KANSAS,2015,1515,4488,0.9675,0.82,0.65,5.49,36.699999999999996,64.63333333333333,76.10000000000001,47.76666666666667,50.166666666666664,76.56666666666666,88.5,59.6,23.2,52.666666666666664,63.633333333333326,36.0
926,926,KENTUCKY,2015,1247,4298,2.6358333333333333,2.6358333333333333,1.21,5.49,34.333333333333336,66.3,73.16666666666667,52.46666666666666,44.73333333333334,77.86666666666666,84.03333333333335,63.13333333333333,24.0,54.76666666666667,62.36666666666665,41.766666666666666
927,927,LOUISIANA,2015,2978,1527,0.28250000000000003,0.3499999999999999,0.35,5.49,51.73333333333333,75.03333333333333,81.76666666666667,63.833333333333336,62.23333333333333,84.16666666666666,92.23333333333335,74.06666666666668,41.233333333333334,65.96666666666667,71.33333333333333,53.53333333333334
928,928,MAINE,2015,252,8037,0.2533333333333333,0.9541666666666666,0.0,5.49,12.833333333333334,50.333333333333336,64.60000000000001,37.13333333333333,23.933333333333334,61.56666666666666,75.56666666666666,45.300000000000004,1.7,39.13333333333333,53.56666666666666,28.899999999999995
929,929,MARYLAND,2015,1237,4615,-0.12999999999999998,0.4783333333333333,0.2,5.49,31.8,64.86666666666666,73.53333333333335,51.56666666666666,41.46666666666666,75.53333333333333,83.63333333333334,61.43333333333334,22.133333333333336,54.26666666666667,63.43333333333334,41.76666666666667
930,930,MASSACHUSETTS,2015,589,6273,-0.9508333333333332,-0.7408333333333333,-0.63,5.49,21.900000000000002,56.96666666666667,69.43333333333334,45.53333333333334,32.300000000000004,68.53333333333333,80.8,55.1,11.5,45.43333333333334,58.06666666666666,35.9
931,931,MICHIGAN,2015,561,6720,-0.64,1.1608333333333332,-0.28,5.49,17.733333333333334,54.300000000000004,66.46666666666667,41.93333333333333,27.53333333333333,65.96666666666667,77.39999999999999,50.1,7.933333333333333,42.70000000000001,55.46666666666667,33.733333333333334
932,932,MINNESOTA,2015,466,7893,0.2591666666666666,-0.29999999999999993,0.33,5.49,16.666666666666668,54.5,66.39999999999999,36.4,26.766666666666666,66.5,77.4,44.699999999999996,6.633333333333333,42.56666666666667,55.4,28.133333333333336
933,933,MISSISSIPPI,2015,2382,2166,0.09833333333333333,0.4966666666666666,0.07,5.49,47.79999999999999,72.83333333333333,79.73333333333333,60.800000000000004,58.5,83.2,90.96666666666665,71.5,37.1,62.46666666666666,68.43333333333334,50.03333333333333
934,934,MISSOURI,2015,1274,4722,2.435,2.435,1.58,5.49,33.96666666666667,65.60000000000001,74.13333333333334,49.666666666666664,44.800000000000004,75.83333333333334,84.43333333333334,60.19999999999999,23.066666666666663,55.4,63.76666666666667,39.166666666666664
935,935,MONTANA,2015,233,7692,-1.2483333333333333,-0.9291666666666666,-0.78,5.49,30.366666666666664,52.06666666666666,63.13333333333335,33.86666666666667,41.6,65.46666666666667,78.13333333333334,44.23333333333333,19.133333333333333,38.699999999999996,48.13333333333333,23.5
936,936,NEBRASKA,2015,962,5785,2.61,2.61,1.23,5.49,32.06666666666666,58.833333333333336,70.96666666666667,41.36666666666667,45.833333333333336,70.83333333333333,83.93333333333332,52.800000000000004,18.3,46.9,57.96666666666666,29.933333333333334
937,937,NEVADA,2015,2277,3098,-3.754166666666667,-4.845833333333333,-1.27,5.49,42.699999999999996,58.06666666666666,69.83333333333334,40.96666666666666,55.53333333333334,72.33333333333333,85.03333333333333,52.199999999999996,29.933333333333334,43.800000000000004,54.56666666666666,29.733333333333334
938,938,NEW HAMPSHIRE,2015,330,7603,0.006666666666666675,-0.14833333333333334,-0.2,5.49,15.5,53.23333333333333,65.73333333333333,40.00000000000001,27.133333333333336,65.43333333333334,77.63333333333334,49.699999999999996,3.9,41.03333333333333,53.86666666666667,30.333333333333332
939,939,NEW JERSEY,2015,1009,5180,-0.39083333333333337,-0.2758333333333334,-0.39,5.49,28.7,62.633333333333326,73.39999999999999,50.73333333333333,38.13333333333333,73.66666666666667,84.1,60.366666666666674,19.233333333333334,51.56666666666666,62.666666666666664,41.06666666666667
940,940,NEW MEXICO,2015,1053,4352,1.375,0.775,0.87,5.49,41.53333333333333,60.79999999999999,71.83333333333333,45.6,55.6,75.96666666666667,86.09999999999998,59.23333333333333,27.5,45.63333333333333,57.56666666666666,31.933333333333334
941,941,NEW YORK,2015,726,6084,-0.4466666666666666,0.29916666666666664,-0.22,5.49,16.966666666666665,55.76666666666667,66.86666666666666,43.166666666666664,27.466666666666665,67.2,77.93333333333334,52.23333333333333,6.433333333333334,44.26666666666667,55.76666666666667,34.13333333333333
942,942,NORTH CAROLINA,2015,1633,3154,0.3366666666666666,0.455,0.5,5.49,41.666666666666664,68.63333333333333,75.39999999999999,56.366666666666674,52.633333333333326,79.86666666666666,85.23333333333333,66.46666666666665,30.666666666666668,57.43333333333334,65.56666666666668,46.29999999999999
943,943,NORTH DAKOTA,2015,500,8370,-0.075,2.395,0.03,5.49,19.133333333333333,53.93333333333333,66.63333333333334,33.800000000000004,29.866666666666664,66.7,80.2,43.70000000000001,8.433333333333334,41.13333333333333,53.06666666666666,23.900000000000002
944,944,OHIO,2015,791,5681,0.9224999999999998,1.7575,0.51,5.49,25.866666666666664,62.1,70.03333333333333,48.46666666666666,35.23333333333333,73.06666666666666,81.03333333333333,58.13333333333333,16.433333333333334,51.13333333333333,59.1,38.733333333333334
945,945,OKLAHOMA,2015,1962,3409,2.5825,2.5825,2.02,5.49,42.199999999999996,68.63333333333334,79.33333333333333,53.13333333333333,54.300000000000004,79.36666666666666,91.03333333333335,65.06666666666668,30.066666666666666,57.93333333333333,67.66666666666667,41.13333333333333
946,946,OREGON,2015,371,4490,-2.9483333333333333,-2.9483333333333333,-1.13,5.49,41.833333333333336,54.6,64.16666666666667,40.833333333333336,51.633333333333326,67.93333333333334,79.26666666666667,49.86666666666667,32.03333333333333,41.300000000000004,49.06666666666667,31.733333333333334
947,947,PENNSYLVANIA,2015,781,5720,-0.2983333333333333,0.1708333333333333,-0.05,5.49,23.400000000000002,59.633333333333326,68.63333333333334,46.166666666666664,33.26666666666667,71.23333333333333,79.96666666666665,55.76666666666667,13.6,48.1,57.23333333333333,36.56666666666667
948,948,RHODE ISLAND,2015,640,5881,-1.0916666666666666,-1.0916666666666666,-0.72,5.49,25.0,57.63333333333333,70.83333333333333,48.26666666666667,34.6,68.13333333333333,80.96666666666667,57.29999999999999,15.433333333333332,47.133333333333326,60.70000000000001,39.233333333333334
949,949,SOUTH CAROLINA,2015,2143,2365,0.3033333333333334,0.3033333333333334,0.68,5.49,47.06666666666666,72.3,78.66666666666667,59.93333333333334,58.300000000000004,83.8,88.96666666666665,70.10000000000001,35.833333333333336,60.73333333333333,68.36666666666666,49.666666666666664
950,950,SOUTH DAKOTA,2015,686,7020,3.478333333333334,3.478333333333334,0.92,5.49,27.066666666666666,56.36666666666667,69.26666666666667,37.43333333333333,39.76666666666667,68.96666666666667,82.53333333333333,48.1,14.366666666666665,43.79999999999999,56.0,26.73333333333333
951,951,TENNESSEE,2015,1461,3568,1.9625,1.9625,0.72,5.49,38.833333333333336,68.0,74.46666666666667,54.833333333333336,49.133333333333326,79.33333333333333,85.03333333333333,65.26666666666667,28.433333333333337,56.63333333333333,63.866666666666674,44.4
952,952,TEXAS,2015,2905,1863,3.3608333333333333,3.0275,2.08,5.49,49.46666666666667,72.5,81.89999999999999,59.333333333333336,60.800000000000004,83.3,94.06666666666666,71.33333333333333,38.13333333333333,61.633333333333326,69.76666666666667,47.29999999999999
953,953,UTAH,2015,542,6332,-2.3925,-2.3925,-0.59,5.49,38.63333333333333,56.96666666666667,68.86666666666666,38.46666666666667,50.36666666666667,70.33333333333333,83.00000000000001,49.43333333333334,26.899999999999995,43.6,54.699999999999996,27.533333333333335
954,954,VERMONT,2015,271,8085,-0.4649999999999999,0.21583333333333327,-0.24,5.49,13.266666666666666,52.666666666666664,65.06666666666668,39.53333333333333,24.933333333333337,64.5,76.76666666666667,48.800000000000004,1.6666666666666663,40.800000000000004,53.43333333333334,30.2
955,955,VIRGINIA,2015,1214,4157,0.8550000000000001,1.0533333333333337,0.62,5.49,35.63333333333333,65.56666666666666,72.60000000000001,52.333333333333336,46.166666666666664,77.0,82.7,62.633333333333326,25.03333333333333,54.133333333333326,62.43333333333333,42.06666666666667
956,956,WASHINGTON,2015,311,4897,-1.7483333333333333,-2.2325,-0.83,5.49,40.2,55.73333333333333,63.79999999999999,40.166666666666664,47.96666666666667,68.0,76.73333333333333,47.43333333333334,32.43333333333334,43.5,50.9,32.9
957,957,WEST VIRGINIA,2015,868,4926,0.385,0.7883333333333332,0.32,5.49,30.566666666666666,62.76666666666667,69.7,49.53333333333333,40.76666666666667,74.89999999999999,80.46666666666667,60.26666666666667,20.366666666666667,50.6,58.93333333333334,38.833333333333336
958,958,WISCONSIN,2015,466,7215,1.6725,1.6725,0.69,5.49,17.866666666666664,55.133333333333326,66.39999999999999,39.86666666666667,27.73333333333333,66.86666666666666,77.06666666666666,48.1,8.033333333333333,43.333333333333336,55.699999999999996,31.600000000000005
959,959,WYOMING,2015,282,7590,-0.11833333333333332,0.6641666666666668,-0.16,5.49,30.566666666666666,50.43333333333334,62.53333333333333,33.1,42.49999999999999,63.23333333333334,77.93333333333334,44.53333333333333,18.633333333333333,37.63333333333333,47.166666666666664,21.599999999999998
960,960,ALABAMA,2016,2305,2349,-1.6916666666666664,-1.0941666666666665,-1.37,8.78,50.833333333333336,71.0,80.73333333333333,58.800000000000004,62.1,82.96666666666667,91.66666666666667,72.3,39.56666666666667,59.1,69.7,45.26666666666667
961,961,ARIZONA,2016,3180,1654,-2.0558333333333336,-2.0558333333333336,-0.91,8.78,49.1,67.8,77.16666666666667,54.633333333333326,63.699999999999996,83.10000000000001,90.93333333333332,68.0,34.5,52.5,63.366666666666674,41.266666666666666
962,962,ARKANSAS,2016,2011,2960,1.058333333333333,1.468333333333333,-0.15,8.78,47.300000000000004,69.53333333333333,79.26666666666667,55.06666666666666,58.133333333333326,80.10000000000001,89.26666666666667,66.5,36.50000000000001,58.96666666666667,69.23333333333333,43.633333333333326
963,963,CALIFORNIA,2016,1024,2438,-1.3833333333333335,-1.926666666666667,0.08,8.78,49.6,64.53333333333333,74.16666666666667,52.23333333333333,60.26666666666667,77.83333333333333,89.10000000000001,62.9,38.9,51.23333333333333,59.20000000000001,41.56666666666666
964,964,COLORADO,2016,358,6675,0.35999999999999993,0.5966666666666666,-0.37,8.78,31.96666666666667,53.63333333333333,64.46666666666665,39.06666666666667,45.26666666666667,67.73333333333333,79.23333333333333,52.96666666666667,18.7,39.53333333333333,49.70000000000001,25.133333333333336
965,965,CONNECTICUT,2016,796,5367,-3.648333333333333,-3.648333333333333,-1.27,8.78,34.96666666666667,57.53333333333333,71.39999999999999,43.199999999999996,44.9,68.8,82.06666666666666,53.03333333333333,24.96666666666667,46.300000000000004,60.70000000000001,33.4
