YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","AREA PLANTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE"
2009,"MINNESOTA, EAST CENTRAL, PINE",27,60,115,YEAR,SOYBEANS,"12,600","12,900","430,000",34
2009,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"13,500","13,500","630,000",46.5
2009,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"94,900","96,000","2,638,000",28
2009,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"198,000","200,000","5,776,000",29
2009,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"10,800","12,000","214,000",20
2009,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"90,300","91,300","2,474,000",27.5
2009,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"69,500","70,300","1,744,000",25
2009,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"195,500","197,500","5,203,000",26.5
2009,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"183,500","185,500","5,259,000",28.5
2009,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"94,500","95,500","2,240,000",23.5
2009,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"253,000","255,500","7,394,000",29
2009,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"67,300","68,000","1,863,000",27.5
2009,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"67,700","68,400","1,663,000",24.5
2009,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"159,000","161,000","7,490,000",47
2009,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"124,600","126,000","5,530,000",44.5
2009,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"172,000","174,000","8,392,000",49
2009,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"146,900","148,500","6,266,000",42.5
2009,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"77,600","78,500","3,504,000",45
2009,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"159,500","161,000","7,969,000",50
2009,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"84,500","85,400","3,735,000",44
2009,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"68,900","69,700","3,274,000",47.5
2009,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"82,500","83,200","3,535,000",43
2009,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"88,800","89,700","4,201,000",47.5
2009,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"103,700","105,000","4,959,000",48
2009,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"54,100","54,700","2,515,000",46.5
2009,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"87,700","88,600","3,871,000",44
2009,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"87,100","88,100","3,818,000",44
2009,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"95,800","96,800","4,512,000",47
2009,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"26,000","26,300","1,188,000",45.5
2009,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"161,400","163,000","6,788,000",42
2009,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"75,800","76,700","3,311,000",43.5
2009,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"39,700","40,100","1,759,000",44.5
2009,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"28,400","28,700","1,242,000",43.5
2009,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"145,900","147,500","6,832,000",47
2009,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"174,000","176,000","8,491,000",49
2009,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"94,600","95,600","3,806,000",40
2009,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"151,300","153,000","6,167,000",41
2009,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"158,200","160,000","7,455,000",47
2009,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"169,200","171,000","8,010,000",47.5
2009,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"90,900","91,900","4,010,000",44
2009,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"207,000","209,000","9,443,000",45.5
2009,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"107,900","109,000","5,356,000",49.5
2009,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"111,300","112,500","4,313,000",39
2009,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"98,600","99,700","4,252,000",43
2009,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"73,000","73,800","2,391,000",33
2009,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"109,300","110,500","3,967,000",36.5
2009,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"163,700","165,500","6,974,000",42.5
2009,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"140,500","142,000","4,609,000",33
2009,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"81,100","82,000","3,045,000",37.5
2009,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"108,800","110,000","3,955,000",36.5
2009,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"128,100","129,500","5,126,000",40
2009,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"140,700","142,000","5,110,000",36.5
2009,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"159,700","161,500","4,598,000",29
2009,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"162,200","164,000","6,665,000",41
2010,"MINNESOTA, CENTRAL, BENTON",27,50,009,YEAR,SOYBEANS,"32,800","33,000","1,404,000",42.8
2010,"MINNESOTA, CENTRAL, CARVER",27,50,019,YEAR,SOYBEANS,"38,800","39,000","2,004,000",51.6
2010,"MINNESOTA, CENTRAL, KANDIYOHI",27,50,067,YEAR,SOYBEANS,"106,000","107,000","5,045,000",47.6
2010,"MINNESOTA, CENTRAL, MCLEOD",27,50,085,YEAR,SOYBEANS,"91,700","92,500","4,481,000",48.9
2010,"MINNESOTA, CENTRAL, MEEKER",27,50,093,YEAR,SOYBEANS,"104,400","105,500","5,059,000",48.5
2010,"MINNESOTA, CENTRAL, MORRISON",27,50,097,YEAR,SOYBEANS,"25,400","25,500","1,163,000",45.8
2010,"MINNESOTA, CENTRAL, RENVILLE",27,50,129,YEAR,SOYBEANS,"199,000","201,000","10,309,000",51.8
2010,"MINNESOTA, CENTRAL, SCOTT",27,50,139,YEAR,SOYBEANS,"34,800","35,000","1,780,000",51.1
2010,"MINNESOTA, CENTRAL, SHERBURNE",27,50,141,YEAR,SOYBEANS,"15,900","16,000","633,000",39.8
2010,"MINNESOTA, CENTRAL, SIBLEY",27,50,143,YEAR,SOYBEANS,"120,800","122,000","6,308,000",52.2
2010,"MINNESOTA, CENTRAL, STEARNS",27,50,145,YEAR,SOYBEANS,"98,300","99,000","4,502,000",45.8
2010,"MINNESOTA, CENTRAL, TODD",27,50,153,YEAR,SOYBEANS,"39,200","40,000","1,547,000",39.5
2010,"MINNESOTA, CENTRAL, WADENA",27,50,159,YEAR,SOYBEANS,"7,100","7,200","292,000",41.1
2010,"MINNESOTA, CENTRAL, WRIGHT",27,50,171,YEAR,SOYBEANS,"76,800","77,300","3,625,000",47.2
2010,"MINNESOTA, EAST CENTRAL, AITKIN",27,60,001,YEAR,SOYBEANS,"4,900","5,000","194,000",39.6
2010,"MINNESOTA, EAST CENTRAL, ANOKA",27,60,003,YEAR,SOYBEANS,"3,000","3,000","122,000",40.7
2010,"MINNESOTA, EAST CENTRAL, CHISAGO",27,60,025,YEAR,SOYBEANS,"25,800","26,100","1,113,000",43.1
2010,"MINNESOTA, EAST CENTRAL, CROW WING",27,60,035,YEAR,SOYBEANS,"1,300","1,400","42,000",32.3
2010,"MINNESOTA, EAST CENTRAL, HENNEPIN",27,60,053,YEAR,SOYBEANS,"13,600","14,000","632,000",46.5
2010,"MINNESOTA, EAST CENTRAL, ISANTI",27,60,059,YEAR,SOYBEANS,"26,400","26,700","981,000",37.2
2010,"MINNESOTA, EAST CENTRAL, KANABEC",27,60,065,YEAR,SOYBEANS,"12,900","13,000","546,000",42.3
2010,"MINNESOTA, EAST CENTRAL, MILLE LACS",27,60,095,YEAR,SOYBEANS,"16,600","16,700","705,000",42.5
2010,"MINNESOTA, EAST CENTRAL, PINE",27,60,115,YEAR,SOYBEANS,"12,100","12,200","512,000",42.3
2010,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"13,800","13,900","660,000",47.8
2010,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"85,400","87,300","2,879,000",33.7
2010,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"191,300","193,000","6,878,000",36
2010,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"12,500","12,600","376,000",30.1
2010,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"100,500","101,500","3,431,000",34.1
2010,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"66,200","70,600","2,180,000",32.9
2010,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"204,000","207,000","6,457,000",31.7
2010,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"183,000","184,000","6,197,000",33.9
2010,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"91,600","93,000","2,692,000",29.4
2010,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"269,000","272,000","9,256,000",34.4
2010,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"67,000","67,500","2,177,000",32.5
2010,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"103,500","105,500","3,070,000",29.7
2010,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"162,500","165,500","7,818,000",48.1
2010,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"123,200","124,500","6,314,000",51.3
2010,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"169,000","171,500","8,509,000",50.3
2010,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"141,800","143,000","6,956,000",49.1
2010,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"78,900","80,000","3,909,000",49.5
2010,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"160,000","162,500","7,856,000",49.1
2010,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"81,200","82,500","4,138,000",51
2010,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"67,100","68,500","3,611,000",53.8
2010,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"79,000","80,500","4,079,000",51.6
2010,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"85,800","87,000","4,392,000",51.2
2010,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"100,500","102,500","4,850,000",48.3
2010,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"50,700","51,000","2,583,000",50.9
2010,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"88,000","88,600","4,568,000",51.9
2010,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"94,900","95,700","5,129,000",54
2010,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"94,200","95,000","4,979,000",52.9
2010,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"26,200","26,500","1,361,000",51.9
2010,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"154,700","156,000","7,873,000",50.9
2010,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"71,200","72,000","3,845,000",54
2010,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"39,100","40,000","2,044,000",52.3
2010,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"29,000","29,200","1,627,000",56.1
2010,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"153,000","156,500","7,111,000",46.5
2010,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"170,500","173,000","8,300,000",48.7
2010,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"104,000","106,000","4,661,000",44.8
2010,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"155,500","158,000","7,498,000",48.2
2010,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"168,500","170,000","8,481,000",50.3
2010,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"178,800","181,000","9,086,000",50.8
2010,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"94,200","95,000","4,596,000",48.8
2010,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"217,000","219,000","11,125,000",51.3
2010,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"110,500","111,500","5,997,000",54.3
2010,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"115,000","116,000","4,722,000",41.1
2010,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"101,700","102,500","4,938,000",48.6
2010,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"74,300","75,000","3,046,000",41
2010,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"109,000","110,500","4,494,000",41.2
2010,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"170,500","172,500","7,744,000",45.4
2010,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"155,500","157,000","6,143,000",39.5
2010,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"88,600","89,500","3,714,000",41.9
2010,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"110,900","112,000","4,973,000",44.8
2010,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"128,000","129,000","5,984,000",46.8
2010,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"145,000","146,500","5,823,000",40.2
2010,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"169,500","170,500","6,220,000",36.7
2010,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"168,000","171,000","7,760,000",46.2
2011,"MINNESOTA, CENTRAL, BENTON",27,50,009,YEAR,SOYBEANS,"33,900","34,100","1,142,000",33.7
2011,"MINNESOTA, CENTRAL, CARVER",27,50,019,YEAR,SOYBEANS,"36,900","37,200","1,359,000",36.8
2011,"MINNESOTA, CENTRAL, KANDIYOHI",27,50,067,YEAR,SOYBEANS,"107,500","108,500","4,058,000",37.7
2011,"MINNESOTA, CENTRAL, MCLEOD",27,50,085,YEAR,SOYBEANS,"85,800","86,800","3,040,000",35.4
2011,"MINNESOTA, CENTRAL, MEEKER",27,50,093,YEAR,SOYBEANS,"100,400","102,000","3,480,000",34.7
2011,"MINNESOTA, CENTRAL, MORRISON",27,50,097,YEAR,SOYBEANS,"27,600","27,800","1,025,000",37.1
2011,"MINNESOTA, CENTRAL, RENVILLE",27,50,129,YEAR,SOYBEANS,"182,800","184,500","6,763,000",37
2011,"MINNESOTA, CENTRAL, SCOTT",27,50,139,YEAR,SOYBEANS,"30,300","31,400","1,142,000",37.7
2011,"MINNESOTA, CENTRAL, SHERBURNE",27,50,141,YEAR,SOYBEANS,"14,200","14,300","633,000",44.6
2011,"MINNESOTA, CENTRAL, SIBLEY",27,50,143,YEAR,SOYBEANS,"115,000","116,000","4,450,000",38.7
2011,"MINNESOTA, CENTRAL, STEARNS",27,50,145,YEAR,SOYBEANS,"93,100","94,200","3,440,000",36.9
2011,"MINNESOTA, CENTRAL, TODD",27,50,153,YEAR,SOYBEANS,"42,500","43,300","1,497,000",35.2
2011,"MINNESOTA, CENTRAL, WADENA",27,50,159,YEAR,SOYBEANS,"7,900","7,900","341,000",43.2
2011,"MINNESOTA, CENTRAL, WRIGHT",27,50,171,YEAR,SOYBEANS,"74,100","75,000","2,607,000",35.2
2011,"MINNESOTA, EAST CENTRAL, AITKIN",27,60,001,YEAR,SOYBEANS,"6,200","6,200","191,000",30.8
2011,"MINNESOTA, EAST CENTRAL, CHISAGO",27,60,025,YEAR,SOYBEANS,"24,200","24,300","837,000",34.6
2011,"MINNESOTA, EAST CENTRAL, HENNEPIN",27,60,053,YEAR,SOYBEANS,"14,200","14,500","532,000",37.5
2011,"MINNESOTA, EAST CENTRAL, ISANTI",27,60,059,YEAR,SOYBEANS,"25,800","26,000","822,000",31.9
2011,"MINNESOTA, EAST CENTRAL, KANABEC",27,60,065,YEAR,SOYBEANS,"11,400","11,500","341,000",29.9
2011,"MINNESOTA, EAST CENTRAL, MILLE LACS",27,60,095,YEAR,SOYBEANS,"17,600","17,900","531,000",30.2
2011,"MINNESOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",27,60,"   ",YEAR,SOYBEANS,"4,800","4,900","156,000",32.5
2011,"MINNESOTA, EAST CENTRAL, PINE",27,60,115,YEAR,SOYBEANS,"15,600","16,000","576,000",36.9
2011,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"13,600","13,700","594,000",43.7
2011,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"86,100","86,400","2,870,000",33.3
2011,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"178,700","179,500","5,992,000",33.5
2011,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"12,800","13,000","383,000",29.9
2011,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"96,900","97,200","2,817,000",29.1
2011,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"66,500","67,100","2,102,000",31.6
2011,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"206,500","208,000","6,597,000",31.9
2011,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"178,100","179,000","5,582,000",31.3
2011,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"102,600","103,000","3,119,000",30.4
2011,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"252,000","255,000","8,484,000",33.7
2011,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"73,200","73,800","2,355,000",32.2
2011,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"119,600","120,000","3,629,000",30.3
2011,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"156,700","157,000","7,459,000",47.6
2011,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"118,600","119,000","4,979,000",42
2011,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"165,700","166,000","7,701,000",46.5
2011,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"138,800","139,000","6,354,000",45.8
2011,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"76,500","76,800","2,877,000",37.6
2011,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"150,600","151,500","7,305,000",48.5
2011,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"80,400","80,800","3,419,000",42.5
2011,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"65,400","65,600","2,546,000",38.9
2011,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"75,500","76,200","3,138,000",41.6
2011,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"83,400","83,700","3,820,000",45.8
2011,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"97,400","99,400","4,387,000",45
2011,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"47,500","48,000","1,995,000",42
2011,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"83,400","83,900","4,032,000",48.3
2011,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"86,100","86,600","4,169,000",48.4
2011,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"89,800","90,300","4,206,000",46.8
2011,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"26,200","26,400","1,234,000",47.1
2011,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"147,500","148,500","6,993,000",47.4
2011,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"67,800","68,200","3,160,000",46.6
2011,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"37,200","37,400","1,852,000",49.8
2011,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"27,500","27,700","1,361,000",49.5
2011,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"147,300","148,000","6,490,000",44.1
2011,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"174,200","175,000","7,959,000",45.7
2011,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"99,300","99,900","3,466,000",34.9
2011,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"153,300","156,500","5,397,000",35.2
2011,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"159,000","159,500","7,334,000",46.1
2011,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"167,200","168,500","7,660,000",45.8
2011,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"91,700","93,100","3,558,000",38.8
2011,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"206,000","209,000","7,792,000",37.8
2011,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"105,000","105,500","5,198,000",49.5
2011,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"102,200","103,000","3,412,000",33.4
2011,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"99,800","100,500","4,054,000",40.6
2011,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"71,500","73,100","2,478,000",34.7
2011,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"96,700","96,900","3,634,000",37.6
2011,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"160,900","162,500","6,174,000",38.4
2011,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"140,300","141,500","5,564,000",39.7
2011,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"77,300","79,000","2,769,000",35.8
2011,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"105,500","106,000","3,954,000",37.5
2011,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"122,800","124,500","4,710,000",38.4
2011,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"131,200","132,000","4,386,000",33.4
2011,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"152,400","154,500","4,732,000",31
2011,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"158,400","161,500","6,310,000",39.8
2012,"MINNESOTA, CENTRAL, BENTON",27,50,009,YEAR,SOYBEANS,"31,000","31,200","1,260,000",40.6
2012,"MINNESOTA, CENTRAL, CARVER",27,50,019,YEAR,SOYBEANS,"34,900","35,600","1,729,000",49.5
2012,"MINNESOTA, CENTRAL, KANDIYOHI",27,50,067,YEAR,SOYBEANS,"89,500","90,000","4,156,000",46.4
2012,"MINNESOTA, CENTRAL, MCLEOD",27,50,085,YEAR,SOYBEANS,"80,800","81,700","3,850,000",47.6
2012,"MINNESOTA, CENTRAL, MEEKER",27,50,093,YEAR,SOYBEANS,"92,500","93,100","4,138,000",44.7
2012,"MINNESOTA, CENTRAL, MORRISON",27,50,097,YEAR,SOYBEANS,"28,600","28,800","1,108,000",38.7
2012,"MINNESOTA, CENTRAL, RENVILLE",27,50,129,YEAR,SOYBEANS,"170,000","171,000","7,794,000",45.8
