LOCATION,YEAR,MONTH,Max_Temperature,Anomaly
IOWA,2010,03,47.7,0.9
IOWA,2010,04,67.7,6.7
IOWA,2010,05,71.2,-0.6
IOWA,2010,06,81.1,0.3
IOWA,2010,07,84.1,-0.1
IOWA,2010,08,84.8,2.8
IOWA,2010,09,74.2,-1.9
IOWA,2010,10,68.1,5.5
IOWA,2010,11,48.0,0.2
IOWA,2010,12,26.9,-5.7
IOWA,2011,01,23.1,-5.8
IOWA,2011,02,31.1,-1.5
IOWA,2011,03,44.5,-2.3
IOWA,2011,04,57.9,-3.1
IOWA,2011,05,70.4,-1.4
IOWA,2011,06,79.3,-1.5
IOWA,2011,07,87.7,3.5
IOWA,2011,08,83.1,1.1
IOWA,2011,09,71.9,-4.2
IOWA,2011,10,67.0,4.4
IOWA,2011,11,49.9,2.1
IOWA,2011,12,37.8,5.2
IOWA,2012,01,36.3,7.4
IOWA,2012,02,38.3,5.7
IOWA,2012,03,62.9,16.1
IOWA,2012,04,64.5,3.5
IOWA,2012,05,77.6,5.8
IOWA,2012,06,83.1,2.3
IOWA,2012,07,92.0,7.8
IOWA,2012,08,84.3,2.3
IOWA,2012,09,76.9,0.8
IOWA,2012,10,60.5,-2.1
IOWA,2012,11,50.1,2.3
IOWA,2012,12,36.6,4.0
IOWA,2013,01,31.8,2.9
IOWA,2013,02,32.6,0.0
IOWA,2013,03,37.3,-9.5
IOWA,2013,04,54.5,-6.5
IOWA,2013,05,69.4,-2.4
IOWA,2013,06,78.5,-2.3
IOWA,2013,07,83.4,-0.8
IOWA,2013,08,83.4,1.4
IOWA,2013,09,79.5,3.4
IOWA,2013,10,61.8,-0.8
IOWA,2013,11,43.8,-4.0
IOWA,2013,12,26.8,-5.8
IOWA,2014,01,25.6,-3.3
IOWA,2014,02,23.2,-9.4
IOWA,2014,03,40.1,-6.7
IOWA,2014,04,59.7,-1.3
IOWA,2014,05,71.5,-0.3
IOWA,2014,06,80.2,-0.6
IOWA,2014,07,79.2,-5.0
IOWA,2014,08,80.3,-1.7
IOWA,2014,09,73.1,-3.0
IOWA,2014,10,62.4,-0.2
IOWA,2014,11,38.8,-9.0
IOWA,2014,12,34.1,1.5
IOWA,2015,01,30.7,1.8
IOWA,2015,02,24.3,-8.3
IOWA,2015,03,50.0,3.2
IOWA,2015,04,63.5,2.5
IOWA,2015,05,70.0,-1.8
IOWA,2015,06,79.3,-1.5
IOWA,2015,07,82.0,-2.2
IOWA,2015,08,79.1,-2.9
IOWA,2015,09,79.3,3.2
IOWA,2015,10,64.4,1.8
IOWA,2015,11,51.3,3.5
IOWA,2015,12,39.5,6.9
IOWA,2016,01,26.7,-2.2
IOWA,2016,02,36.0,3.4
IOWA,2016,03,52.8,6.0
IOWA,2016,04,61.0,0.0
IOWA,2016,05,70.9,-0.9
IOWA,2016,06,84.8,4.0
IOWA,2016,07,82.6,-1.6
IOWA,2016,08,81.9,-0.1
IOWA,2016,09,77.8,1.7
IOWA,2016,10,66.3,3.7
IOWA,2016,11,56.0,8.2
IOWA,2016,12,30.4,-2.2
IOWA,2017,01,30.5,1.6
IOWA,2017,02,45.0,12.4
IOWA,2017,03,46.8,0.0
IOWA,2017,04,61.3,0.3
IOWA,2017,05,69.8,-2.0
IOWA,2017,06,83.6,2.8
IOWA,2017,07,85.8,1.6
IOWA,2017,08,78.8,-3.2
IOWA,2017,09,79.1,3.0
IOWA,2017,10,63.4,0.8
IOWA,2017,11,46.4,-1.4
IOWA,2017,12,33.7,1.1
IOWA,2018,01,27.0,-1.9
IOWA,2018,02,29.8,-2.8
IOWA,2018,03,43.6,-3.2
IOWA,2018,04,50.5,-10.5
IOWA,2018,05,78.7,6.9
IOWA,2018,06,83.1,2.3
IOWA,2018,07,83.8,-0.4
IOWA,2018,08,82.3,0.3
IOWA,2018,09,75.9,-0.2
IOWA,2018,10,58.2,-4.4
IOWA,2018,11,37.7,-10.1
IOWA,2018,12,35.5,2.9
IOWA,2019,01,27.0,-1.9
KANSAS,1996,01,39.8,-3.6
KANSAS,1996,02,51.7,5.1
KANSAS,1996,03,51.8,-6.9
KANSAS,1996,04,68.9,1.0
KANSAS,1996,05,76.7,-0.5
KANSAS,1996,06,87.0,-0.4
KANSAS,1996,07,88.6,-3.6
KANSAS,1996,08,85.0,-5.0
KANSAS,1996,09,76.5,-5.9
KANSAS,1996,10,69.1,-0.4
KANSAS,1996,11,48.5,-8.2
KANSAS,1996,12,44.8,0.8
KANSAS,1997,01,41.1,-2.3
KANSAS,1997,02,44.7,-1.9
KANSAS,1997,03,61.9,3.2
KANSAS,1997,04,60.7,-7.2
KANSAS,1997,05,74.4,-2.8
KANSAS,1997,06,84.4,-3.0
KANSAS,1997,07,90.7,-1.5
KANSAS,1997,08,86.4,-3.6
KANSAS,1997,09,82.2,-0.2
KANSAS,1997,10,69.1,-0.4
KANSAS,1997,11,51.1,-5.6
KANSAS,1997,12,39.9,-4.1
KANSAS,1998,01,42.1,-1.3
KANSAS,1998,02,49.2,2.6
KANSAS,1998,03,48.0,-10.7
KANSAS,1998,04,64.2,-3.7
KANSAS,1998,05,81.3,4.1
KANSAS,1998,06,87.6,0.2
KANSAS,1998,07,90.6,-1.6
KANSAS,1998,08,90.3,0.3
KANSAS,1998,09,88.0,5.6
KANSAS,1998,10,70.7,1.2
KANSAS,1998,11,57.7,1.0
KANSAS,1998,12,46.4,2.4
KANSAS,1999,01,42.8,-0.6
KANSAS,1999,02,56.3,9.7
KANSAS,1999,03,54.6,-4.1
KANSAS,1999,04,65.0,-2.9
KANSAS,1999,05,75.5,-1.7
KANSAS,1999,06,81.9,-5.5
KANSAS,1999,07,92.4,0.2
KANSAS,1999,08,90.1,0.1
KANSAS,1999,09,77.7,-4.7
KANSAS,1999,10,72.0,2.5
KANSAS,1999,11,66.2,9.5
KANSAS,1999,12,48.9,4.9
KANSAS,2000,01,45.5,2.1
KANSAS,2000,02,54.8,8.2
KANSAS,2000,03,57.6,-1.1
KANSAS,2000,04,68.5,0.6
KANSAS,2000,05,79.5,2.3
KANSAS,2000,06,84.5,-2.9
KANSAS,2000,07,91.4,-0.8
KANSAS,2000,08,97.2,7.2
KANSAS,2000,09,87.1,4.7
KANSAS,2000,10,71.0,1.5
KANSAS,2000,11,47.9,-8.8
KANSAS,2000,12,34.7,-9.3
KANSAS,2001,01,41.9,-1.5
KANSAS,2001,02,40.2,-6.4
KANSAS,2001,03,51.9,-6.8
KANSAS,2001,04,71.7,3.8
KANSAS,2001,05,77.5,0.3
KANSAS,2001,06,85.3,-2.1
KANSAS,2001,07,95.9,3.7
KANSAS,2001,08,92.7,2.7
KANSAS,2001,09,80.9,-1.5
KANSAS,2001,10,70.5,1.0
KANSAS,2001,11,62.0,5.3
KANSAS,2001,12,50.3,6.3
KANSAS,2002,01,47.3,3.9
KANSAS,2002,02,48.8,2.2
KANSAS,2002,03,54.1,-4.6
KANSAS,2002,04,69.9,2.0
KANSAS,2002,05,75.2,-2.0
KANSAS,2002,06,89.7,2.3
KANSAS,2002,07,93.8,1.6
KANSAS,2002,08,90.7,0.7
KANSAS,2002,09,84.0,1.6
KANSAS,2002,10,60.6,-8.9
KANSAS,2002,11,54.7,-2.0
KANSAS,2002,12,47.6,3.6
KANSAS,2003,01,44.3,0.9
KANSAS,2003,02,43.1,-3.5
KANSAS,2003,03,56.7,-2.0
KANSAS,2003,04,69.2,1.3
KANSAS,2003,05,75.5,-1.7
KANSAS,2003,06,82.2,-5.2
KANSAS,2003,07,96.0,3.8
KANSAS,2003,08,93.7,3.7
KANSAS,2003,09,78.3,-4.1
KANSAS,2003,10,72.6,3.1
KANSAS,2003,11,53.4,-3.3
KANSAS,2003,12,46.5,2.5
KANSAS,2004,01,42.2,-1.2
KANSAS,2004,02,43.3,-3.3
KANSAS,2004,03,61.5,2.8
KANSAS,2004,04,67.9,0.0
KANSAS,2004,05,80.3,3.1
KANSAS,2004,06,83.2,-4.2
KANSAS,2004,07,86.6,-5.6
KANSAS,2004,08,84.9,-5.1
KANSAS,2004,09,84.6,2.2
KANSAS,2004,10,69.3,-0.2
KANSAS,2004,11,53.5,-3.2
KANSAS,2004,12,48.7,4.7
KANSAS,2005,01,39.2,-4.2
KANSAS,2005,02,50.3,3.7
KANSAS,2005,03,57.7,-1.0
KANSAS,2005,04,67.7,-0.2
KANSAS,2005,05,77.5,0.3
KANSAS,2005,06,87.0,-0.4
KANSAS,2005,07,92.0,-0.2
KANSAS,2005,08,89.1,-0.9
KANSAS,2005,09,85.2,2.8
KANSAS,2005,10,70.7,1.2
KANSAS,2005,11,60.5,3.8
KANSAS,2005,12,41.9,-2.1
KANSAS,2006,01,55.5,12.1
KANSAS,2006,02,49.1,2.5
KANSAS,2006,03,58.3,-0.4
KANSAS,2006,04,74.9,7.0
KANSAS,2006,05,79.0,1.8
KANSAS,2006,06,89.6,2.2
KANSAS,2006,07,94.6,2.4
KANSAS,2006,08,90.7,0.7
KANSAS,2006,09,77.7,-4.7
KANSAS,2006,10,67.7,-1.8
KANSAS,2006,11,58.4,1.7
KANSAS,2006,12,47.4,3.4
KANSAS,2007,01,36.6,-6.8
KANSAS,2007,02,40.4,-6.2
KANSAS,2007,03,64.5,5.8
KANSAS,2007,04,62.5,-5.4
KANSAS,2007,05,77.1,-0.1
KANSAS,2007,06,83.6,-3.8
KANSAS,2007,07,89.7,-2.5
KANSAS,2007,08,93.4,3.4
KANSAS,2007,09,83.7,1.3
KANSAS,2007,10,72.8,3.3
KANSAS,2007,11,59.1,2.4
KANSAS,2007,12,39.0,-5.0
KANSAS,2008,01,42.1,-1.3
KANSAS,2008,02,43.8,-2.8
KANSAS,2008,03,56.6,-2.1
KANSAS,2008,04,63.3,-4.6
KANSAS,2008,05,76.2,-1.0
KANSAS,2008,06,86.6,-0.8
KANSAS,2008,07,91.2,-1.0
KANSAS,2008,08,86.3,-3.7
KANSAS,2008,09,78.2,-4.2
KANSAS,2008,10,67.9,-1.6
KANSAS,2008,11,56.8,0.1
KANSAS,2008,12,42.2,-1.8
KANSAS,2009,01,44.7,1.3
KANSAS,2009,02,55.1,8.5
KANSAS,2009,03,58.3,-0.4
KANSAS,2009,04,65.0,-2.9
KANSAS,2009,05,75.0,-2.2
KANSAS,2009,06,86.4,-1.0
KANSAS,2009,07,88.0,-4.2
KANSAS,2009,08,86.7,-3.3
KANSAS,2009,09,76.6,-5.8
KANSAS,2009,10,58.9,-10.6
KANSAS,2009,11,59.6,2.9
KANSAS,2009,12,36.6,-7.4
KANSAS,2010,01,36.9,-6.5
KANSAS,2010,02,38.8,-7.8
KANSAS,2010,03,55.5,-3.2
KANSAS,2010,04,71.0,3.1
KANSAS,2010,05,73.9,-3.3
KANSAS,2010,06,89.1,1.7
KANSAS,2010,07,90.9,-1.3
KANSAS,2010,08,93.0,3.0
KANSAS,2010,09,84.5,2.1
KANSAS,2010,10,74.3,4.8
KANSAS,2010,11,56.8,0.1
KANSAS,2010,12,44.0,0.0
KANSAS,2011,01,39.4,-4.0
KANSAS,2011,02,43.4,-3.2
KANSAS,2011,03,56.2,-2.5
KANSAS,2011,04,69.1,1.2
KANSAS,2011,05,75.8,-1.4
KANSAS,2011,06,90.6,3.2
KANSAS,2011,07,98.7,6.5
KANSAS,2011,08,94.3,4.3
KANSAS,2011,09,80.5,-1.9
KANSAS,2011,10,72.0,2.5
KANSAS,2011,11,56.4,-0.3
KANSAS,2011,12,43.2,-0.8
KANSAS,2012,01,49.7,6.3
KANSAS,2012,02,48.6,2.0
KANSAS,2012,03,69.2,10.5
KANSAS,2012,04,71.8,3.9
KANSAS,2012,05,83.4,6.2
KANSAS,2012,06,92.0,4.6
KANSAS,2012,07,99.1,6.9
KANSAS,2012,08,91.3,1.3
KANSAS,2012,09,82.8,0.4
KANSAS,2012,10,67.6,-1.9
KANSAS,2012,11,62.2,5.5
KANSAS,2012,12,46.9,2.9
KANSAS,2013,01,44.5,1.1
KANSAS,2013,02,45.6,-1.0
KANSAS,2013,03,52.8,-5.9
KANSAS,2013,04,61.1,-6.8
KANSAS,2013,05,76.4,-0.8
KANSAS,2013,06,88.7,1.3
KANSAS,2013,07,89.7,-2.5
KANSAS,2013,08,87.7,-2.3
KANSAS,2013,09,85.3,2.9
KANSAS,2013,10,68.4,-1.1
KANSAS,2013,11,53.6,-3.1
KANSAS,2013,12,41.6,-2.4
KANSAS,2014,01,43.1,-0.3
KANSAS,2014,02,38.6,-8.0
KANSAS,2014,03,55.1,-3.6
KANSAS,2014,04,68.3,0.4
KANSAS,2014,05,78.9,1.7
KANSAS,2014,06,85.0,-2.4
KANSAS,2014,07,87.9,-4.3
KANSAS,2014,08,91.4,1.4
KANSAS,2014,09,80.9,-1.5
KANSAS,2014,10,72.7,3.2
KANSAS,2014,11,51.8,-4.9
KANSAS,2014,12,43.1,-0.9
KANSAS,2015,01,44.8,1.4
KANSAS,2015,02,44.0,-2.6
KANSAS,2015,03,61.7,3.0
KANSAS,2015,04,69.6,1.7
KANSAS,2015,05,72.3,-4.9
KANSAS,2015,06,87.8,0.4
KANSAS,2015,07,90.8,-1.4
KANSAS,2015,08,87.7,-2.3
KANSAS,2015,09,87.0,4.6
KANSAS,2015,10,72.1,2.6
KANSAS,2015,11,58.5,1.8
KANSAS,2015,12,48.2,4.2
KANSAS,2016,01,42.8,-0.6
KANSAS,2016,02,54.2,7.6
KANSAS,2016,03,64.8,6.1
KANSAS,2016,04,69.5,1.6
KANSAS,2016,05,73.5,-3.7
KANSAS,2016,06,90.6,3.2
KANSAS,2016,07,91.4,-0.8
KANSAS,2016,08,87.7,-2.3
KANSAS,2016,09,83.3,0.9
KANSAS,2016,10,76.0,6.5
KANSAS,2016,11,63.8,7.1
KANSAS,2016,12,42.0,-2.0
KANSAS,2017,01,43.6,0.2
KANSAS,2017,02,57.9,11.3
KANSAS,2017,03,62.5,3.8
KANSAS,2017,04,67.3,-0.6
KANSAS,2017,05,75.0,-2.2
KANSAS,2017,06,88.2,0.8
KANSAS,2017,07,92.7,0.5
KANSAS,2017,08,85.0,-5.0
KANSAS,2017,09,83.8,1.4
KANSAS,2017,10,71.1,1.6
KANSAS,2017,11,57.7,1.0
KANSAS,2017,12,46.3,2.3
KANSAS,2018,01,43.4,0.0
KANSAS,2018,02,44.6,-2.0
KANSAS,2018,03,60.1,1.4
KANSAS,2018,04,62.1,-5.8
KANSAS,2018,05,84.5,7.3
KANSAS,2018,06,91.0,3.6
KANSAS,2018,07,91.0,-1.2
KANSAS,2018,08,87.4,-2.6
KANSAS,2018,09,80.9,-1.5
KANSAS,2018,10,64.9,-4.6
KANSAS,2018,11,49.7,-7.0
KANSAS,2018,12,45.4,1.4
KANSAS,2019,01,41.0,-2.4
KENTUCKY,1996,01,41.3,-1.9
KENTUCKY,1996,02,46.5,-1.0
KENTUCKY,1996,03,51.0,-7.2
KENTUCKY,1996,04,65.3,-4.1
KENTUCKY,1996,05,77.7,0.5
KENTUCKY,1996,06,83.3,-1.4
KENTUCKY,1996,07,84.3,-2.4
KENTUCKY,1996,08,85.3,-1.2
KENTUCKY,1996,09,77.4,-3.3
KENTUCKY,1996,10,69.1,-0.5
KENTUCKY,1996,11,50.1,-7.8
KENTUCKY,1996,12,49.6,2.8
KENTUCKY,1997,01,42.4,-0.8
KENTUCKY,1997,02,51.0,3.5
KENTUCKY,1997,03,60.1,1.9
KENTUCKY,1997,04,63.2,-6.2
KENTUCKY,1997,05,71.3,-5.9
KENTUCKY,1997,06,79.0,-5.7
KENTUCKY,1997,07,87.9,1.2
KENTUCKY,1997,08,83.9,-2.6
KENTUCKY,1997,09,79.4,-1.3
KENTUCKY,1997,10,68.9,-0.7
KENTUCKY,1997,11,50.8,-7.1
KENTUCKY,1997,12,44.5,-2.3
KENTUCKY,1998,01,48.4,5.2
KENTUCKY,1998,02,50.6,3.1
KENTUCKY,1998,03,56.1,-2.1
KENTUCKY,1998,04,65.8,-3.6
KENTUCKY,1998,05,78.9,1.7
KENTUCKY,1998,06,83.9,-0.8
KENTUCKY,1998,07,85.6,-1.1
KENTUCKY,1998,08,87.0,0.5
KENTUCKY,1998,09,87.2,6.5
KENTUCKY,1998,10,72.4,2.8
KENTUCKY,1998,11,60.0,2.1
KENTUCKY,1998,12,50.0,3.2
KENTUCKY,1999,01,47.3,4.1
KENTUCKY,1999,02,52.0,4.5
KENTUCKY,1999,03,52.8,-5.4
KENTUCKY,1999,04,70.0,0.6
KENTUCKY,1999,05,78.4,1.2
KENTUCKY,1999,06,84.6,-0.1
KENTUCKY,1999,07,90.9,4.2
KENTUCKY,1999,08,89.0,2.5
KENTUCKY,1999,09,84.2,3.5
KENTUCKY,1999,10,70.5,0.9
KENTUCKY,1999,11,63.9,6.0
KENTUCKY,1999,12,48.8,2.0
KENTUCKY,2000,01,43.2,0.0
KENTUCKY,2000,02,54.1,6.6
KENTUCKY,2000,03,62.8,4.6
KENTUCKY,2000,04,66.1,-3.3
KENTUCKY,2000,05,78.9,1.7
KENTUCKY,2000,06,84.2,-0.5
KENTUCKY,2000,07,85.3,-1.4
KENTUCKY,2000,08,85.6,-0.9
KENTUCKY,2000,09,78.4,-2.3
KENTUCKY,2000,10,73.4,3.8
KENTUCKY,2000,11,54.4,-3.5
KENTUCKY,2000,12,35.4,-11.4
KENTUCKY,2001,01,41.2,-2.0
KENTUCKY,2001,02,51.5,4.0
KENTUCKY,2001,03,51.9,-6.3
KENTUCKY,2001,04,72.4,3.0
KENTUCKY,2001,05,78.2,1.0
KENTUCKY,2001,06,82.6,-2.1
KENTUCKY,2001,07,86.4,-0.3
KENTUCKY,2001,08,86.6,0.1
KENTUCKY,2001,09,78.2,-2.5
KENTUCKY,2001,10,69.4,-0.2
KENTUCKY,2001,11,65.4,7.5
KENTUCKY,2001,12,51.7,4.9
KENTUCKY,2002,01,48.2,5.0
KENTUCKY,2002,02,50.2,2.7
KENTUCKY,2002,03,57.1,-1.1
KENTUCKY,2002,04,70.9,1.5
KENTUCKY,2002,05,74.2,-3.0
KENTUCKY,2002,06,85.7,1.0
KENTUCKY,2002,07,88.8,2.1
KENTUCKY,2002,08,88.7,2.2
KENTUCKY,2002,09,84.0,3.3
KENTUCKY,2002,10,66.0,-3.6
KENTUCKY,2002,11,52.8,-5.1
KENTUCKY,2002,12,44.3,-2.5
KENTUCKY,2003,01,36.9,-6.3
KENTUCKY,2003,02,41.0,-6.5
KENTUCKY,2003,03,60.8,2.6
KENTUCKY,2003,04,69.8,0.4
KENTUCKY,2003,05,74.1,-3.1
KENTUCKY,2003,06,79.8,-4.9
KENTUCKY,2003,07,85.5,-1.2
KENTUCKY,2003,08,86.1,-0.4
KENTUCKY,2003,09,77.4,-3.3
KENTUCKY,2003,10,69.1,-0.5
KENTUCKY,2003,11,61.1,3.2
KENTUCKY,2003,12,45.8,-1.0
KENTUCKY,2004,01,42.5,-0.7
KENTUCKY,2004,02,47.3,-0.2
KENTUCKY,2004,03,60.4,2.2
KENTUCKY,2004,04,67.6,-1.8
KENTUCKY,2004,05,80.0,2.8
KENTUCKY,2004,06,82.6,-2.1
KENTUCKY,2004,07,84.4,-2.3
KENTUCKY,2004,08,82.0,-4.5
KENTUCKY,2004,09,80.2,-0.5
KENTUCKY,2004,10,70.7,1.1
KENTUCKY,2004,11,59.8,1.9
KENTUCKY,2004,12,46.3,-0.5
KENTUCKY,2005,01,46.9,3.7
KENTUCKY,2005,02,50.4,2.9
KENTUCKY,2005,03,53.3,-4.9
KENTUCKY,2005,04,69.3,-0.1
KENTUCKY,2005,05,75.1,-2.1
KENTUCKY,2005,06,85.4,0.7
KENTUCKY,2005,07,87.5,0.8
KENTUCKY,2005,08,89.1,2.6
KENTUCKY,2005,09,84.1,3.4
KENTUCKY,2005,10,69.6,0.0
KENTUCKY,2005,11,60.9,3.0
KENTUCKY,2005,12,41.7,-5.1
KENTUCKY,2006,01,53.3,10.1
KENTUCKY,2006,02,46.3,-1.2
KENTUCKY,2006,03,57.1,-1.1
KENTUCKY,2006,04,72.9,3.5
KENTUCKY,2006,05,74.1,-3.1
KENTUCKY,2006,06,83.0,-1.7
KENTUCKY,2006,07,87.6,0.9
KENTUCKY,2006,08,87.8,1.3
KENTUCKY,2006,09,74.8,-5.9
KENTUCKY,2006,10,65.3,-4.3
KENTUCKY,2006,11,58.2,0.3
KENTUCKY,2006,12,52.6,5.8
KENTUCKY,2007,01,46.6,3.4
KENTUCKY,2007,02,39.6,-7.9
KENTUCKY,2007,03,65.8,7.6
KENTUCKY,2007,04,65.5,-3.9
KENTUCKY,2007,05,81.4,4.2
KENTUCKY,2007,06,86.5,1.8
KENTUCKY,2007,07,86.0,-0.7
KENTUCKY,2007,08,93.9,7.4
KENTUCKY,2007,09,85.3,4.6
KENTUCKY,2007,10,74.5,4.9
KENTUCKY,2007,11,57.7,-0.2
KENTUCKY,2007,12,49.7,2.9
KENTUCKY,2008,01,42.8,-0.4
KENTUCKY,2008,02,46.5,-1.0
KENTUCKY,2008,03,56.1,-2.1
KENTUCKY,2008,04,67.5,-1.9
KENTUCKY,2008,05,73.8,-3.4
KENTUCKY,2008,06,86.0,1.3
KENTUCKY,2008,07,86.8,0.1
KENTUCKY,2008,08,86.0,-0.5
KENTUCKY,2008,09,83.8,3.1
KENTUCKY,2008,10,70.1,0.5
KENTUCKY,2008,11,54.4,-3.5
KENTUCKY,2008,12,47.0,0.2
KENTUCKY,2009,01,39.4,-3.8
KENTUCKY,2009,02,50.0,2.5
KENTUCKY,2009,03,59.2,1.0
KENTUCKY,2009,04,67.8,-1.6
KENTUCKY,2009,05,75.3,-1.9
KENTUCKY,2009,06,84.7,0.0
KENTUCKY,2009,07,81.5,-5.2
KENTUCKY,2009,08,83.9,-2.6
KENTUCKY,2009,09,78.5,-2.2
KENTUCKY,2009,10,64.0,-5.6
KENTUCKY,2009,11,60.9,3.0
KENTUCKY,2009,12,44.0,-2.8
KENTUCKY,2010,01,37.6,-5.6
KENTUCKY,2010,02,38.5,-9.0
KENTUCKY,2010,03,57.1,-1.1
KENTUCKY,2010,04,74.0,4.6
KENTUCKY,2010,05,78.1,0.9
KENTUCKY,2010,06,87.8,3.1
KENTUCKY,2010,07,89.2,2.5
KENTUCKY,2010,08,89.8,3.3
KENTUCKY,2010,09,83.9,3.2
KENTUCKY,2010,10,73.2,3.6
KENTUCKY,2010,11,59.5,1.6
KENTUCKY,2010,12,36.2,-10.6
KENTUCKY,2011,01,38.4,-4.8
KENTUCKY,2011,02,49.6,2.1
KENTUCKY,2011,03,57.9,-0.3
KENTUCKY,2011,04,70.7,1.3
KENTUCKY,2011,05,74.6,-2.6
KENTUCKY,2011,06,85.3,0.6
KENTUCKY,2011,07,89.9,3.2
KENTUCKY,2011,08,87.7,1.2
KENTUCKY,2011,09,77.0,-3.7
KENTUCKY,2011,10,68.2,-1.4
KENTUCKY,2011,11,60.8,2.9
KENTUCKY,2011,12,50.5,3.7
KENTUCKY,2012,01,49.1,5.9
KENTUCKY,2012,02,51.4,3.9
KENTUCKY,2012,03,70.5,12.3
KENTUCKY,2012,04,70.2,0.8
KENTUCKY,2012,05,81.3,4.1
KENTUCKY,2012,06,86.2,1.5
KENTUCKY,2012,07,92.1,5.4
KENTUCKY,2012,08,86.6,0.1
KENTUCKY,2012,09,78.4,-2.3
KENTUCKY,2012,10,66.2,-3.4
KENTUCKY,2012,11,56.2,-1.7
KENTUCKY,2012,12,51.7,4.9
KENTUCKY,2013,01,45.5,2.3
KENTUCKY,2013,02,47.0,-0.5
KENTUCKY,2013,03,48.7,-9.5
KENTUCKY,2013,04,67.6,-1.8
KENTUCKY,2013,05,76.1,-1.1
KENTUCKY,2013,06,83.6,-1.1
KENTUCKY,2013,07,83.8,-2.9
KENTUCKY,2013,08,83.5,-3.0
KENTUCKY,2013,09,80.5,-0.2
KENTUCKY,2013,10,68.5,-1.1
KENTUCKY,2013,11,54.2,-3.7
KENTUCKY,2013,12,46.5,-0.3
KENTUCKY,2014,01,38.0,-5.2
KENTUCKY,2014,02,43.0,-4.5
KENTUCKY,2014,03,54.1,-4.1
KENTUCKY,2014,04,70.9,1.5
KENTUCKY,2014,05,78.2,1.0
KENTUCKY,2014,06,84.6,-0.1
KENTUCKY,2014,07,84.0,-2.7
KENTUCKY,2014,08,85.5,-1.0
KENTUCKY,2014,09,79.6,-1.1
KENTUCKY,2014,10,68.6,-1.0
KENTUCKY,2014,11,50.0,-7.9
KENTUCKY,2014,12,46.8,0.0
KENTUCKY,2015,01,41.6,-1.6
KENTUCKY,2015,02,36.7,-10.8
KENTUCKY,2015,03,55.9,-2.3
KENTUCKY,2015,04,69.6,0.2
KENTUCKY,2015,05,79.4,2.2
KENTUCKY,2015,06,84.6,-0.1
KENTUCKY,2015,07,86.0,-0.7
KENTUCKY,2015,08,83.8,-2.7
KENTUCKY,2015,09,82.3,1.6
KENTUCKY,2015,10,69.4,-0.2
KENTUCKY,2015,11,61.9,4.0
KENTUCKY,2015,12,58.1,11.3
KENTUCKY,2016,01,41.4,-1.8
KENTUCKY,2016,02,48.2,0.7
KENTUCKY,2016,03,63.0,4.8
KENTUCKY,2016,04,70.5,1.1
KENTUCKY,2016,05,73.7,-3.5
KENTUCKY,2016,06,86.6,1.9
KENTUCKY,2016,07,87.8,1.1
KENTUCKY,2016,08,87.4,0.9
KENTUCKY,2016,09,84.8,4.1
KENTUCKY,2016,10,75.4,5.8
KENTUCKY,2016,11,63.0,5.1
KENTUCKY,2016,12,46.3,-0.5
KENTUCKY,2017,01,48.7,5.5
KENTUCKY,2017,02,57.6,10.1
KENTUCKY,2017,03,59.4,1.2
KENTUCKY,2017,04,73.1,3.7
KENTUCKY,2017,05,76.2,-1.0
KENTUCKY,2017,06,83.3,-1.4
KENTUCKY,2017,07,87.3,0.6
KENTUCKY,2017,08,83.7,-2.8
KENTUCKY,2017,09,79.7,-1.0
KENTUCKY,2017,10,71.4,1.8
KENTUCKY,2017,11,58.2,0.3
KENTUCKY,2017,12,45.4,-1.4
KENTUCKY,2018,01,40.1,-3.1
KENTUCKY,2018,02,54.5,7.0
KENTUCKY,2018,03,53.8,-4.4
KENTUCKY,2018,04,62.8,-6.6
KENTUCKY,2018,05,83.2,6.0
KENTUCKY,2018,06,86.1,1.4
KENTUCKY,2018,07,87.3,0.6
KENTUCKY,2018,08,85.5,-1.0
KENTUCKY,2018,09,82.3,1.6
KENTUCKY,2018,10,69.7,0.1
KENTUCKY,2018,11,51.0,-6.9
KENTUCKY,2018,12,48.7,1.9
KENTUCKY,2019,01,43.2,0.0
LOUISIANA,1996,01,61.0,0.9
LOUISIANA,1996,02,63.7,0.0
LOUISIANA,1996,03,66.4,-5.0
LOUISIANA,1996,04,75.9,-2.3
LOUISIANA,1996,05,86.7,2.1
LOUISIANA,1996,06,88.9,-1.2
LOUISIANA,1996,07,91.5,-0.4
LOUISIANA,1996,08,89.3,-3.1
LOUISIANA,1996,09,85.8,-2.4
LOUISIANA,1996,10,78.1,-1.9
LOUISIANA,1996,11,69.0,-0.9
LOUISIANA,1996,12,64.4,2.5
LOUISIANA,1997,01,58.2,-1.9
LOUISIANA,1997,02,62.3,-1.4
LOUISIANA,1997,03,73.9,2.5
LOUISIANA,1997,04,72.3,-5.9
LOUISIANA,1997,05,82.4,-2.2
LOUISIANA,1997,06,87.8,-2.3
LOUISIANA,1997,07,92.9,1.0
LOUISIANA,1997,08,91.2,-1.2
LOUISIANA,1997,09,89.9,1.7
LOUISIANA,1997,10,78.7,-1.3
LOUISIANA,1997,11,64.7,-5.2
LOUISIANA,1997,12,59.3,-2.6
LOUISIANA,1998,01,62.6,2.5
LOUISIANA,1998,02,63.5,-0.2
LOUISIANA,1998,03,68.5,-2.9
LOUISIANA,1998,04,75.8,-2.4
