YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"CONDITION in PCT POOR","CONDITION in PCT FAIR","CONDITION in PCT EXCELLENT","CONDITION in PCT VERY POOR","CONDITION in PCT GOOD","CONDITION, 5 YEAR AVG in PCT GOOD","CONDITION, 5 YEAR AVG in PCT VERY POOR","CONDITION, 5 YEAR AVG in PCT FAIR","CONDITION, 5 YEAR AVG in PCT EXCELLENT","CONDITION, 5 YEAR AVG in PCT POOR","CONDITION, PREVIOUS YEAR in PCT FAIR","CONDITION, PREVIOUS YEAR in PCT GOOD","CONDITION, PREVIOUS YEAR in PCT POOR","CONDITION, PREVIOUS YEAR in PCT VERY POOR","CONDITION, PREVIOUS YEAR in PCT EXCELLENT"
1990,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,1,26,7," ",66," "," "," "," "," "," "," "," "," "," "
1990,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,5,19,7," ",69," "," "," "," "," "," "," "," "," "," "
1990,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,3,15,16," ",66," "," "," "," "," "," "," "," "," "," "
1990,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,2,16,11," ",71," "," "," "," "," "," "," "," "," "," "
1990,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,4,22,13," ",61," "," "," "," "," "," "," "," "," "," "
1990,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,1,22,8," ",69," "," "," "," "," "," "," "," "," "," "
1990,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,3,14,6," ",77," "," "," "," "," "," "," "," "," "," "
1990,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,4,14,6," ",76," "," "," "," "," "," "," "," "," "," "
1990,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,1,14,5," ",80," "," "," "," "," "," "," "," "," "," "
1990,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,1,16,4," ",79," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,3,24,7," ",66," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,7,39,4," ",50," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,8,32,5," ",55," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,1,29,6," ",64," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,4,22,8," ",66," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,3,22,12," ",63," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,4,24,10," ",62," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,3,26,10," ",61," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,3,23,10," ",64," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,6,21,8," ",65," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,2,26,7," ",65," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,1,26,9," ",64," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,2,20,9," ",69," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,1,18,9," ",72," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,1,27,8," ",64," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,1,23,9," ",67," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #40",SOYBEANS," ",13,15," ",72," "," "," "," "," "," "," "," "," "," "
1990,IOWA,19,"  ","   ","WEEK #41",SOYBEANS," ",13,15," ",72," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,4,48,2," ",46," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,4,42,2,1,51," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,3,39,5," ",53," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #27",SOYBEANS," ",32,2," ",66," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #28",SOYBEANS,3,25,6," ",66," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #29",SOYBEANS," ",25,6," ",69," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #30",SOYBEANS,1,37,6,1,55," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #31",SOYBEANS,2,39,6," ",53," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #32",SOYBEANS,5,45,8,2,40," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #33",SOYBEANS,17,37,4,5,37," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #34",SOYBEANS,12,46,5,1,36," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #35",SOYBEANS,7,42,6,2,43," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #36",SOYBEANS,6,39,10,2,43," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #37",SOYBEANS,7,51,5,4,33," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #38",SOYBEANS,6,43,8,3,40," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #39",SOYBEANS,5,40,7," ",48," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #40",SOYBEANS,3,40,12," ",45," "," "," "," "," "," "," "," "," "," "
1990,MINNESOTA,27,"  ","   ","WEEK #41",SOYBEANS,3,40,12," ",45," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS," ",16,12," ",72," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS," ",23,7," ",70," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,1,16,7," ",76," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,2,23,11,1,63," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,1,25,6," ",68," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,2,39,5,1,53," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,3,48,2,2,45," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,21,52,1,4,22," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,17,45,2,4,32," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,15,47,1,3,34," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,14,48,2,6,30," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,11,61,3,5,20," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,13,56,4,3,24," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,14,54,5,2,25," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,12,32,7,3,46," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,12,32,7,3,46," "," "," "," "," "," "," "," "," "," "
1991,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,12,32,7,3,46," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,3,32,8," ",57," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,3,26,11," ",60," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,3,31,11,2,53," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,4,33,10," ",53," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,3,35,6," ",56," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,7,36,4," ",53," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,5,50,3," ",42," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,4,48,5," ",43," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,3,33,10," ",54," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,3,31,9," ",57," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,3,34,6," ",57," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,3,37,6,1,53," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,3,39,6," ",52," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,2,33,7," ",58," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,9,37,3,2,49," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,14,46,3,1,36," "," "," "," "," "," "," "," "," "," "
1991,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,5,39,8,1,47," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,5,34,5,3,53," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,8,31,8," ",53," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,7,27,4,1,61," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #27",SOYBEANS,8,30,7,1,54," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #28",SOYBEANS,6,34,11," ",49," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #29",SOYBEANS,6,36,9," ",49," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #30",SOYBEANS,8,21,14,1,56," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #31",SOYBEANS,4,23,19,2,52," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #32",SOYBEANS,2,30,11,1,56," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #33",SOYBEANS,5,27,7,2,59," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #34",SOYBEANS,6,36,8," ",50," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #35",SOYBEANS,4,29,11," ",56," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #36",SOYBEANS,3,30,4,2,61," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #37",SOYBEANS,3,34,8,1,54," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #38",SOYBEANS,8,29,5,2,56," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #39",SOYBEANS,11,38,9,4,38," "," "," "," "," "," "," "," "," "," "
1991,MINNESOTA,27,"  ","   ","WEEK #40",SOYBEANS,11,38,9,4,38," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,5,64,2,1,28," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,7,62,2," ",29," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,9,62," "," ",29," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,9,65," "," ",26," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,1,45,1," ",53," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS," ",16,5," ",79," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS," ",10,10," ",80," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS," ",8,9," ",83," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS," ",10,13," ",77," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS," ",10,11," ",79," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS," ",20,12," ",68," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS," ",23,5," ",72," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS," ",18,8," ",74," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS," ",15,8," ",77," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS," ",14,6," ",80," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS," ",12,10," ",78," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS," ",6,13," ",81," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS," ",5,20," ",75," "," "," "," "," "," "," "," "," "," "
1992,ILLINOIS,17,"  ","   ","WEEK #42",SOYBEANS," ",4,26," ",70," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,4,39,3," ",54," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,2,37,4,1,56," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,4,37,5,1,53," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,6,44,3," ",47," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,1,20,15,1,63," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,1,13,15," ",71," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,1,12,23," ",64," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,2,21,16," ",61," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,1,18,16," ",65," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,1,15,15," ",69," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #34",SOYBEANS," ",10,14," ",76," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #35",SOYBEANS," ",18,10," ",72," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #36",SOYBEANS," ",13,12," ",75," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,1,13,13," ",73," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #38",SOYBEANS," ",20,13," ",67," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #39",SOYBEANS," ",13,15," ",72," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #40",SOYBEANS," ",11,20," ",69," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #41",SOYBEANS," ",11,20," ",69," "," "," "," "," "," "," "," "," "," "
1992,IOWA,19,"  ","   ","WEEK #42",SOYBEANS," ",11,20," ",69," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,7,38,1,1,53," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,3,28,7,1,61," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,8,42,3,1,46," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #27",SOYBEANS,13,46,3,1,37," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #28",SOYBEANS,4,48,1,1,46," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #29",SOYBEANS,9,49,1,2,39," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #30",SOYBEANS,14,51,2,2,31," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #31",SOYBEANS,11,51,1,2,35," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #32",SOYBEANS,7,56,3,2,32," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #33",SOYBEANS,8,53,1,1,37," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #34",SOYBEANS,18,52,2,2,26," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #35",SOYBEANS,18,48,1,3,30," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #36",SOYBEANS,20,46,1,2,31," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #37",SOYBEANS,16,57," ",4,23," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #38",SOYBEANS,15,59," ",5,21," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #39",SOYBEANS,12,49," ",8,31," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #40",SOYBEANS,11,50,1,7,31," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #41",SOYBEANS,11,57,1,5,26," "," "," "," "," "," "," "," "," "," "
1992,MINNESOTA,27,"  ","   ","WEEK #42",SOYBEANS,11,65," ",2,22," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,3,30,2," ",65," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS," ",25,3," ",72," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS," ",27,4," ",69," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,6,31,5," ",58," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,3,29,5," ",63," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,2,28,6," ",64," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,4,31,8," ",57," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,2,20,12," ",66," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,1,18,8," ",73," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,1,16,8," ",75," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,2,12,11," ",75," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,1,16,13," ",70," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS," ",15,14," ",71," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS," ",17,13," ",70," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,2,14,12," ",72," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,1,12,10," ",77," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,1,14,8," ",77," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,1,14,8," ",77," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,1,14,8," ",77," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,13,48,1," ",38," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,10,50,1," ",39," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,12,60," ",1,27," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,18,56,1,2,23," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,27,54,1,5,13," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,30,52,2,3,13," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,20,54,1,2,23," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,17,58,1,2,22," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,16,61,1,1,21," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,18,60,1,2,19," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,14,53,2,1,30," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,11,60,1,1,27," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,11,60," ",2,27," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,16,60,1,3,20," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,15,63,1,1,20," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,16,66,2,2,14," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,13,63,1,2,21," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,17,61,1,3,18," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #23",SOYBEANS,25,52," ",2,21," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #24",SOYBEANS,24,55," ",4,17," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #25",SOYBEANS,23,59,1,4,13," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #26",SOYBEANS,37,44,1,10,8," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #27",SOYBEANS,39,36,1,16,8," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #28",SOYBEANS,40,39," ",17,4," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #29",SOYBEANS,46,31,2,15,6," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #30",SOYBEANS,41,40,2,13,4," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #31",SOYBEANS,42,38,1,13,6," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #32",SOYBEANS,42,38," ",15,5," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #33",SOYBEANS,49,37," ",8,6," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #34",SOYBEANS,35,43,2,13,7," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #35",SOYBEANS,32,49," ",12,7," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #36",SOYBEANS,40,43,1,11,5," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #37",SOYBEANS,36,44," ",13,7," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #38",SOYBEANS,39,37," ",18,6," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #39",SOYBEANS,40,38," ",15,7," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #40",SOYBEANS,40,38," ",16,6," "," "," "," "," "," "," "," "," "," "
1993,MINNESOTA,27,"  ","   ","WEEK #41",SOYBEANS,36,47," ",10,7," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS," ",29,4," ",67," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS," ",19,5," ",76," "," "," "," "," "," "," "," "," "," "
